district,year,week_of_outbreak,dengue_cases,malaria_cases,deaths,temp_c,rainfall,humidity,lai,population,pop_density,urban_percent,Latitude,Longitude,mon,season_code,dengue_lag_1,malaria_lag_1,temp_lag_1,rainfall_lag_1,humidity_lag_1,dengue_lag_2,malaria_lag_2,temp_lag_2,rainfall_lag_2,humidity_lag_2,dengue_lag_3,malaria_lag_3,temp_lag_3,rainfall_lag_3,humidity_lag_3,risk_index
Ahmednagar,2013,47th week,79,0,1.0,0.6662805204063446,0.010959023942689725,0.24988501428372176,0.32258064516129037,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,9,2,22.0,0.0,0.5873369494171724,0.04444232805685815,0.331553186982754,18.0,0.0,0.5873369494171724,0.04444232805685815,0.33767533386136883,17.0,0.0,0.5657042365025712,0.25408235194799417,0.5426028093842323,0.1659550021130303
Ahmednagar,2013,49th week,15,0,1.0,0.6429335234361075,1.098266696435152e-05,0.25670246717755035,0.25806451612903225,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,11,3,79.0,0.0,0.6575113596035633,0.010959023942689725,0.24988501428372176,22.0,0.0,0.5873369494171724,0.04444232805685815,0.33767533386136883,18.0,0.0,0.5873369494171724,0.04444232805685815,0.33767533386136883,0.16543501241258127
Ahmednagar,2014,20th week,36,0,0.0,0.898866808501158,0.004718438360882795,0.07688543125453857,0.1129032258064516,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,5,1,15.0,0.0,0.6344716409709388,1.098266696435152e-05,0.25670246717755035,79.0,0.0,0.6575113596035633,0.010959023942689725,0.2567551407155858,22.0,0.0,0.5873369494171724,0.04444232805685815,0.33767533386136883,0.15892317095551786
Ahmednagar,2014,23rd week,20,0,0.0,0.8638537381928348,0.008684126226775458,0.10568636381583205,0.12903225806451613,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,4,1,36.0,0.0,0.8870364947780098,0.004718438360882795,0.07688543125453857,15.0,0.0,0.6344716409709388,1.098266696435152e-05,0.26351015416450835,79.0,0.0,0.6575113596035633,0.010959023942689725,0.2567551407155858,0.16030223596527918
Ahmednagar,2014,31st week,10,0,0.0,0.8113527000534662,0.09097325309174056,0.2184463544564694,0.12903225806451613,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,7,2,20.0,0.0,0.8524842442510389,0.008684126226775458,0.10568636381583205,36.0,0.0,0.8870364947780098,0.004718438360882795,0.08534002010976745,15.0,0.0,0.6344716409709388,1.098266696435152e-05,0.26351015416450835,0.17045550626973618
Ahmednagar,2014,35th week,0,14,0.0,0.6061753698093035,0.05179385759692441,0.3303362695319978,0.1935483870967742,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,8,2,10.0,0.0,0.8006741914123905,0.09097325309174056,0.2184463544564694,20.0,0.0,0.8524842442510389,0.008684126226775458,0.11387717171504823,36.0,0.0,0.8870364947780098,0.004718438360882795,0.08534002010976745,0.17192616423741938
Ahmednagar,2014,42nd week,11,0,0.0,0.7714311174478694,0.002936006913606548,0.1669326492468798,0.1935483870967742,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,10,3,0.0,14.0,0.5981972748031621,0.05179385759692441,0.3303362695319978,10.0,0.0,0.8006741914123905,0.09097325309174056,0.22560442016694332,20.0,0.0,0.8524842442510389,0.008684126226775458,0.11387717171504823,0.16222505372893944
Ahmednagar,2014,47th week,55,0,0.0,0.6948850472286576,0.006432311224616414,0.2251828228316175,0.1935483870967742,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,11,3,11.0,0.0,0.7612780313077494,0.002936006913606548,0.1669326492468798,0.0,14.0,0.5981972748031621,0.05179385759692441,0.3364695618708461,10.0,0.0,0.8006741914123905,0.09097325309174056,0.22560442016694332,0.16469205916464338
Ahmednagar,2015,19th week,11,0,1.0,0.9269738014614148,0.003849262687575052,0.055874389641842506,0.0967741935483871,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,4,1,55.0,0.0,0.685739411821397,0.006432311224616414,0.2251828228316175,11.0,0.0,0.7612780313077494,0.002936006913606548,0.17456251684706764,0.0,14.0,0.5981972748031621,0.05179385759692441,0.3364695618708461,0.15806122352492133
Ahmednagar,2016,33rd week,19,0,1.0,0.516396364284441,0.3744400113620736,0.6889584459108298,0.1935483870967742,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,8,2,11.0,0.0,0.9147735613583077,0.003849262687575052,0.055874389641842506,55.0,0.0,0.685739411821397,0.006432311224616414,0.23227919081531248,11.0,0.0,0.7612780313077494,0.002936006913606548,0.17456251684706764,0.20855658720471107
Ahmednagar,2017,46th week,10,0,1.0,0.6165716137943329,1.7337511702063426e-05,0.2756718530020162,0.1935483870967742,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,11,3,19.0,0.0,0.5095998834964087,0.3744400113620736,0.6889584459108298,11.0,0.0,0.9147735613583077,0.003849262687575052,0.06452141367713451,55.0,0.0,0.685739411821397,0.006432311224616414,0.23227919081531248,0.16615777855941258
Ahmednagar,2018,18th week,16,0,0.0,0.8587298743539479,0.005437930713884924,0.10641386983700175,0.12903225806451613,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,4,1,10.0,0.0,0.6084566900314479,1.7337511702063426e-05,0.2756718530020162,19.0,0.0,0.5095998834964087,0.3744400113620736,0.6918072022253241,11.0,0.0,0.9147735613583077,0.003849262687575052,0.06452141367713451,0.16009878405291625
Ahmednagar,2019,35th week,72,0,0.0,0.7139250289609698,0.03491920993303582,0.2374474424274875,0.22580645161290322,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,8,2,16.0,0.0,0.847427817451895,0.005437930713884924,0.10641386983700175,10.0,0.0,0.6084566900314479,1.7337511702063426e-05,0.28230580385327436,19.0,0.0,0.5095998834964087,0.3744400113620736,0.6918072022253241,0.16718755327683346
Ahmednagar,2019,39th week,20,0,0.0,0.5538228479771876,0.22074053711490138,0.5219635893970255,0.4516129032258065,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,9,2,72.0,0.0,0.7045288014136434,0.03491920993303582,0.2374474424274875,16.0,0.0,0.847427817451895,0.005437930713884924,0.11459801467996583,10.0,0.0,0.6084566900314479,1.7337511702063426e-05,0.28230580385327436,0.19125320990929565
Ahmednagar,2019,42nd week,27,0,1.0,0.601794096417751,0.12807825578304347,0.40300869832093256,0.4838709677419355,4543159,0.17500000000000002,0.1416234887737479,19.1627725,74.8580243,10,3,20.0,0.0,0.5465337835945093,0.22074053711490138,0.5219635893970255,72.0,0.0,0.7045288014136434,0.03491920993303582,0.24443148164977013,16.0,0.0,0.847427817451895,0.005437930713884924,0.11459801467996583,0.18012540363397486
Akola,2018,50th week,8,0,0.0,0.597130636250223,0.004831724006658762,0.2940443590266004,0.22580645161290322,1818617,0.22592592592592592,0.5008635578583767,20.76181225,77.19211567,12,0,14.0,0.0,0.661028873898621,1.4646048048444267e-05,0.2373469149544017,101.0,0.0,0.718012605478547,0.3613154205531741,0.3174620456936678,0.0,41.0,0.718012605478547,0.1298071425563522,0.32037529259576064,0.21390824177728243
Akola,2021,28th week,0,21,0.0,0.5756549634646234,0.21710990680722617,0.5029498041319908,0.12903225806451613,1818617,0.22592592592592592,0.5008635578583767,20.76181225,77.19211567,7,2,8.0,0.0,0.5892715822794544,0.004831724006658762,0.2940443590266004,14.0,0.0,0.661028873898621,1.4646048048444267e-05,0.2443318748841267,101.0,0.0,0.718012605478547,0.3613154205531741,0.3174620456936678,0.2369787337678755
Akola,2021,35th week,3,0,0.0,0.6175369809303156,0.03960976838313219,0.3110594262443461,0.32258064516129037,1818617,0.22592592592592592,0.5008635578583767,20.76181225,77.19211567,8,2,0.0,21.0,0.568078558651735,0.21710990680722617,0.5029498041319908,8.0,0.0,0.5892715822794544,0.004831724006658762,0.3005100404236248,14.0,0.0,0.661028873898621,1.4646048048444267e-05,0.2443318748841267,0.21703260014517642
Amravati,2014,40th week,156,0,0.0,0.5729073828194613,0.005863251849527906,0.3124095672246045,0.6774193548387097,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,9,2,25.0,0.0,1.0,0.16143950111464336,0.3111530588476034,17.0,0.0,1.0,0.0005661568254231462,0.0,87.0,0.0,0.6523230260183542,1.4272233652108273e-05,0.250619541109237,0.14334506126300892
Amravati,2014,50th week,32,0,0.0,0.6746420736054175,0.00037563912022374116,0.23422506013794603,0.6774193548387097,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,11,3,156.0,0.0,0.5653671399169966,0.005863251849527906,0.3124095672246045,25.0,0.0,1.0,0.16143950111464336,0.3174620456936678,17.0,0.0,1.0,0.0005661568254231462,0.0,0.1399772027608074
Amravati,2018,44th week,17,0,0.0,0.753282244697915,0.0002487518541035187,0.17753915454719066,0.29032258064516125,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,10,3,32.0,0.0,0.6657628633530156,0.00037563912022374116,0.23422506013794603,156.0,0.0,0.5653671399169966,0.005863251849527906,0.3187070460064694,25.0,0.0,1.0,0.16143950111464336,0.3174620456936678,0.13780968939881313
Amravati,2020,40th week,5,0,0.0,0.5662983425414364,0.331387349787236,0.6138257156860258,0.4838709677419355,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,9,2,17.0,0.0,0.7433680224877153,0.0002487518541035187,0.17753915454719066,32.0,0.0,0.6657628633530156,0.00037563912022374116,0.24123861240044583,156.0,0.0,0.5653671399169966,0.005863251849527906,0.3187070460064694,0.17800213255213984
Amravati,2021,27th week,3,0,1.0,0.795461294778114,0.06649163966382864,0.20756694940022685,0.0967741935483871,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,7,2,5.0,0.0,0.5588450836272094,0.331387349787236,0.6138257156860258,17.0,0.0,0.7433680224877153,0.0002487518541035187,0.185071879664158,32.0,0.0,0.6657628633530156,0.00037563912022374116,0.24123861240044583,0.14367008052380667
Amravati,2021,28th week,5,0,0.0,0.8844234539297812,0.12480532206653555,0.1967148681864515,0.0967741935483871,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,7,2,3.0,0.0,0.7849919387146294,0.06649163966382864,0.20756694940022685,5.0,0.0,0.5588450836272094,0.331387349787236,0.6173625949758565,17.0,0.0,0.7433680224877153,0.0002487518541035187,0.185071879664158,0.14740923374508733
Amravati,2021,31st week,13,0,2.0,0.8875423275708431,0.09070367382438674,0.1633932213821236,0.0967741935483871,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,7,2,5.0,0.0,0.8727832344610632,0.12480532206653555,0.1967148681864515,3.0,0.0,0.7849919387146294,0.06649163966382864,0.2148246570184924,5.0,0.0,0.5588450836272094,0.331387349787236,0.6173625949758565,0.143712120253037
Amravati,2021,34th week,22,0,3.0,0.6139725539119583,0.15378125372234253,0.4176721260829264,0.5161290322580645,2888445,0.14814814814814814,0.454231433506045,20.9521098,77.7333168,8,2,13.0,0.0,0.875861059469238,0.09070367382438674,0.1633932213821236,5.0,0.0,0.8727832344610632,0.12480532206653555,0.20407196745987283,3.0,0.0,0.7849919387146294,0.06649163966382864,0.2148246570184924,0.15788611995791743
Aurangabad,2016,40th week,39,0,0.0,0.6366957761539838,0.016168668491230314,0.27591471140092616,0.0967741935483871,3701282,0.26666666666666666,0.4853195164075994,19.877263,75.3390241,9,2,21.0,0.0,0.70341492115406,0.20775182504792253,0.3111530588476034,22.0,0.0,0.70341492115406,1.5144467243558927e-05,0.21371800353899184,63.0,0.0,0.6286091186114743,0.024152771826683742,0.2895442810341686,0.25139162543767657
Aurangabad,2017,37th week,18,0,0.0,0.5282777891641417,0.04838790312400253,0.38326838173732575,0.25806451612903225,3701282,0.26666666666666666,0.4853195164075994,19.877263,75.3390241,9,2,39.0,0.0,0.6283159909545892,0.016168668491230314,0.27591471140092616,21.0,0.0,0.70341492115406,0.20775182504792253,0.3174620456936678,22.0,0.0,0.70341492115406,1.5144467243558927e-05,0.21371800353899184,0.2577736778675863
Aurangabad,2017,39th week,25,0,0.0,0.5342184993762253,0.17613809321242352,0.4954182705972428,0.5806451612903226,3701282,0.26666666666666666,0.4853195164075994,19.877263,75.3390241,9,2,18.0,0.0,0.5213249326122305,0.04838790312400253,0.38326838173732575,39.0,0.0,0.6283159909545892,0.016168668491230314,0.2825464379693246,21.0,0.0,0.70341492115406,0.20775182504792253,0.3174620456936678,0.27114088991998997
Aurangabad,2018,35th week,4,0,1.0,0.5970415255747638,0.04092663433701958,0.32700305996939466,0.32258064516129037,3701282,0.26666666666666666,0.4853195164075994,19.877263,75.3390241,9,2,25.0,0.0,0.527187454971695,0.17613809321242352,0.4954182705972428,18.0,0.0,0.5213249326122305,0.04838790312400253,0.3889168813309538,39.0,0.0,0.6283159909545892,0.016168668491230314,0.2825464379693246,0.2550999157463095
Aurangabad,2019,37th week,53,0,1.0,0.5647389057209055,0.09098491590153858,0.3958600635783522,0.22580645161290322,3701282,0.26666666666666666,0.4853195164075994,19.877263,75.3390241,9,2,4.0,0.0,0.5891836444220775,0.04092663433701958,0.32700305996939466,25.0,0.0,0.527187454971695,0.17613809321242352,0.5000396157806022,18.0,0.0,0.5213249326122305,0.04838790312400253,0.3889168813309538,0.2612863731420362
Aurangabad,2019,38th week,67,0,3.0,0.5647389057209055,0.1273215172332166,0.3111530588476034,0.12903225806451613,3701282,0.26666666666666666,0.4853195164075994,19.877263,75.3390241,9,2,53.0,0.0,0.5573061711231221,0.09098491590153858,0.3958600635783522,4.0,0.0,0.5891836444220775,0.04092663433701958,0.33316688038934394,25.0,0.0,0.527187454971695,0.17613809321242352,0.5000396157806022,0.2523234311414839
Beed,2012,38th week,32,0,0.0,0.6647656389235433,0.05956057762836237,0.2952671087367367,0.1935483870967742,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,9,2,19.0,0.0,0.6644804348006454,0.036912648344514395,0.2684573856152057,90.0,0.0,0.5723288898905593,0.019177939141341093,0.32570178076779044,22.0,0.0,0.9142899031427374,0.0005708342019814218,0.06191036074445418,0.17284232987656958
Beed,2012,41st week,15,0,0.0,0.6571169711281413,0.018734193232395436,0.26356266052536714,0.1935483870967742,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,9,2,32.0,0.0,0.6560164160281644,0.05956057762836237,0.2952671087367367,19.0,0.0,0.6644804348006454,0.036912648344514395,0.27515741207357713,90.0,0.0,0.5723288898905593,0.019177939141341093,0.32570178076779044,0.16872794353820278
Beed,2012,44th week,47,0,1.0,0.7520941008732852,0.010965099406023903,0.18816004830669172,0.29032258064516125,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,10,3,15.0,0.0,0.6484684151377231,0.018734193232395436,0.26356266052536714,32.0,0.0,0.6560164160281644,0.05956057762836237,0.301721591257238,19.0,0.0,0.6644804348006454,0.036912648344514395,0.27515741207357713,0.16530355485264517
Beed,2012,46th week,20,0,0.0,0.6874294533060055,0.020728750714836864,0.24357491101017312,0.20967741935483872,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,11,3,47.0,0.0,0.7421955162570656,0.010965099406023903,0.18816004830669172,15.0,0.0,0.6484684151377231,0.018734193232395436,0.27030751661767033,32.0,0.0,0.6560164160281644,0.05956057762836237,0.301721591257238,0.1681088804412759
Beed,2013,13th week,23,0,0.0,0.9794005836749238,5.948633093693459e-06,0.014658324901907556,0.06451612903225806,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,3,1,20.0,0.0,0.6783819436880866,0.020728750714836864,0.24357491101017312,47.0,0.0,0.7421955162570656,0.010965099406023903,0.1955954991599307,15.0,0.0,0.6484684151377231,0.018734193232395436,0.27030751661767033,0.15791660557011003
Beed,2013,14th week,16,0,1.0,0.9927820352878274,5.923712133937728e-06,0.005032276434255497,0.06451612903225806,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,3,1,23.0,0.0,0.9665103355804046,5.948633093693459e-06,0.014658324901907556,20.0,0.0,0.6783819436880866,0.020728750714836864,0.25050283019129954,47.0,0.0,0.7421955162570656,0.010965099406023903,0.1955954991599307,0.15755006446157974
Beed,2013,30th week,24,0,0.0,0.3060951702013901,0.05972833506263488,0.5534316989477497,0.03225806451612903,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,7,2,16.0,0.0,0.9797156690308009,5.923712133937728e-06,0.005032276434255497,23.0,0.0,0.9665103355804046,5.948633093693459e-06,0.023682837163910384,20.0,0.0,0.6783819436880866,0.020728750714836864,0.25050283019129954,0.1826846308198121
Beed,2013,39th week,14,0,0.0,0.5377829263945827,0.18988384766557057,0.505381182820399,0.3870967741935484,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,9,2,24.0,0.0,0.30206654008803535,0.05972833506263488,0.5534316989477497,16.0,0.0,0.9797156690308009,5.923712133937728e-06,0.014144951406337865,23.0,0.0,0.9665103355804046,5.948633093693459e-06,0.023682837163910384,0.19012303138384598
Beed,2013,43rd week,23,0,0.0,0.5453647589556234,0.04799060100968779,0.37061469392912083,0.4516129032258065,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,10,3,14.0,0.0,0.5307049692667526,0.18988384766557057,0.505381182820399,24.0,0.0,0.30206654008803535,0.05972833506263488,0.5575217128084408,16.0,0.0,0.9797156690308009,5.923712133937728e-06,0.014144951406337865,0.17488753449503955
Beed,2014,22nd week,12,0,0.0,0.9425681696667254,2.907200058501256e-05,0.041175011257854804,0.06451612903225806,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,5,1,23.0,0.0,0.5381870145657149,0.04799060100968779,0.37061469392912083,14.0,0.0,0.5307049692667526,0.18988384766557057,0.5099112800379051,24.0,0.0,0.30206654008803535,0.05972833506263488,0.5575217128084408,0.15892795082250852
Beed,2014,26th week,21,0,0.0,0.8829754054535738,0.012494481088360735,0.09540359458783453,0.06451612903225806,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,6,2,12.0,0.0,0.9301626863991825,2.907200058501256e-05,0.041175011257854804,23.0,0.0,0.5381870145657149,0.04799060100968779,0.376379085668256,14.0,0.0,0.5307049692667526,0.18988384766557057,0.5099112800379051,0.16188049111229477
Beed,2014,29th week,34,0,0.0,0.8829754054535738,0.11124290077211312,0.3111530588476034,0.03225806451612903,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,7,2,21.0,0.0,0.8713542442786963,0.012494481088360735,0.09540359458783453,12.0,0.0,0.9301626863991825,2.907200058501256e-05,0.049956663436685866,23.0,0.0,0.5381870145657149,0.04799060100968779,0.376379085668256,0.18601296264180786
Beed,2014,30th week,34,0,0.0,0.8829754054535738,0.11124290077211312,0.3111530588476034,0.03225806451612903,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,7,2,34.0,0.0,0.8713542442786963,0.11124290077211312,0.3111530588476034,21.0,0.0,0.8713542442786963,0.012494481088360735,0.10368857994785503,12.0,0.0,0.9301626863991825,2.907200058501256e-05,0.049956663436685866,0.18601296264180786
Beed,2014,34th week,32,0,0.0,0.7130339199786133,0.03040769913374064,0.23397696376651644,0.0967741935483871,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,8,2,34.0,0.0,0.8713542442786963,0.11124290077211312,0.3111530588476034,34.0,0.0,0.8713542442786963,0.11124290077211312,0.3174620456936678,21.0,0.0,0.8713542442786963,0.012494481088360735,0.10368857994785503,0.16843262581072768
Beed,2016,13th week,11,0,1.0,0.83496702905008,0.006010586706806339,0.12402969421567984,0.0967741935483871,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,2,0,32.0,0.0,0.7036494206414323,0.03040769913374064,0.23397696376651644,34.0,0.0,0.8713542442786963,0.11124290077211312,0.3174620456936678,34.0,0.0,0.8713542442786963,0.11124290077211312,0.3174620456936678,0.16250880920508706
Beed,2016,33rd week,34,0,1.0,0.5756549634646234,0.026141042296498603,0.3289129635840682,0.22580645161290322,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,8,2,11.0,0.0,0.8239777236171443,0.006010586706806339,0.12402969421567984,32.0,0.0,0.7036494206414323,0.03040769913374064,0.24099278828523227,34.0,0.0,0.8713542442786963,0.11124290077211312,0.3174620456936678,0.17174376721502801
Beed,2017,43rd week,50,0,2.0,0.5784396720727146,0.04880212473830087,0.34756163201110213,0.5806451612903226,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,10,3,34.0,0.0,0.568078558651735,0.026141042296498603,0.3289129635840682,11.0,0.0,0.8239777236171443,0.006010586706806339,0.1320524998733356,32.0,0.0,0.7036494206414323,0.03040769913374064,0.24099278828523227,0.1740675098669471
Beed,2017,44th week,19,0,1.0,0.6407800169310284,0.0018616391220145614,0.2599381749546885,0.4838709677419355,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,10,3,50.0,0.0,0.5708266166947483,0.04880212473830087,0.34756163201110213,34.0,0.0,0.568078558651735,0.026141042296498603,0.33505929164677173,11.0,0.0,0.8239777236171443,0.006010586706806339,0.1320524998733356,0.1673884768292311
Beed,2017,48th week,6,0,0.0,0.6294184058100163,2.1773442538583896e-05,0.26643448038940715,0.29032258064516125,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,11,3,19.0,0.0,0.6323464775499729,0.0018616391220145614,0.2599381749546885,50.0,0.0,0.5708266166947483,0.04880212473830087,0.35353716131318996,34.0,0.0,0.568078558651735,0.026141042296498603,0.33505929164677173,0.16750482982769457
Beed,2018,40th week,10,0,1.0,0.7405097130636247,0.005959426849814479,0.19193149503027404,0.3548387096774194,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,9,2,6.0,0.0,0.6211344007344782,2.1773442538583896e-05,0.26643448038940715,19.0,0.0,0.6323464775499729,0.0018616391220145614,0.2667162268564278,50.0,0.0,0.5708266166947483,0.04880212473830087,0.35353716131318996,0.16509072155660207
Beed,2019,47th week,16,0,0.0,0.6124873774728217,0.005887513811884339,0.2839595765721833,0.32258064516129037,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,11,3,10.0,0.0,0.7307635947981289,0.005959426849814479,0.19193149503027404,6.0,0.0,0.6211344007344782,2.1773442538583896e-05,0.273153034160158,19.0,0.0,0.6323464775499729,0.0018616391220145614,0.2667162268564278,0.16858983328401675
Beed,2021,41st week,6,0,0.0,0.5521520228123331,0.07262280866982317,0.3881804585252925,0.5161290322580645,2585049,0.17685185185185184,0.08462867012089817,18.9918442,75.909784,10,3,16.0,0.0,0.6044262078329569,0.005887513811884339,0.2839595765721833,10.0,0.0,0.7307635947981289,0.005959426849814479,0.19933240409150055,6.0,0.0,0.6211344007344782,2.1773442538583896e-05,0.273153034160158,0.1773104015779137
